title,url,lyric,genre
Sài Gòn Thoáng Bâng Khuâng,https://www.nhaccuatui.com/bai-hat/sai-gon-thoang-bang-khuang-ha-van.yQa3WTQSjBmt.html,sài gòn tôi yêu những con đường vàng sài gòn tôi yêu hai mùa nắng mưa sài gòn tôi yêu phố xưa hò hẹn ngơ ngẩn say áo dài tung bay sài gòn tôi yêu quán xá vỉa hè đôi gánh hàng rong vất vả mưu sinh người người trên phố hối hả trở về ánh đèn vàng sài gòn lung linh từng tháng năm xa sài gòn nỗi nhớ vấn vương từng ngày một thoáng bâng khuâng tìm lại từng kỷ niệm trên con đường xưa dù có đi xa sài gòn lòng vẫn luôn luôn hướng về nhịp sống thân luôn còn sài gòn ơi vẫn mãi trong tim,tru-tinh
Lòng Mẹ,https://www.nhaccuatui.com/bai-hat/long-me-dam-vinh-hung.hbmXULB55tOm.html,lòng mẹ bao la như biển thái bình rạt rào tình mẹ tha thiết như giòng suối hiền ngọt ngào lời mẹ êm ái như đồng lúa chiều rì rào tiếng ru bên thềm trăng tà soi bóng mẹ yêu lòng mẹ thương con như vầng trăng tròn mùa thu tình mẹ yêu mến như làn gió đùa mặt hồ lời ru man mác êm như sáo diều dật dờ nắng mưa sớm chiều vui cùng tiếng hát trẻ thơ thương con thao thức bao đêm trường con đà yên giấc mẹ hiền vui sướng biết bao thương con khuya sớm bao tháng ngày lặn lội gieo neo nuôi con tới ngày lớn khôn dù cho mưa gió không quản thân gầy mẹ hiền một sương hai nắng cho bạc mái đầu buồn phiền ngày đêm sớm tối vui cùng con nhỏ một niềm tiếng ru êm đềm mẹ hiền năm tháng triền miên lòng mẹ chan chứa trên bao xóm làng gần xa tình mẹ dâng tới trăng ngàn đứng lặng để nghe lời ru xao xuyến núi đồi suối rừng rặng tre sóng ven thái bình im lìm khi tiếng mẹ ru một lòng nuôi nấng vỗ về những ngày còn thơ một tình thương mến êm như tiếng đàn lời ca mẹ hiền sớm tối khuyên nhủ bao lời mặn mà khắc ghi bên lòng con trẻ muôn bước đường xa thương con mẹ hát câu êm đềm ru lòng thơ ấu quản gì khi thức trắng đêm bao năm nước mắt như suối nguồn chảy vào tim con mái tóc trót đành đẫm sương dù ai xa vắng trên đường sớm chiều về đâu dù khi mưa gió tháng ngày trong đời bể dâu dù cho phai nắng nhưng lòng thương chẳng lạt mầu vẫn mong quay về vui vầy dưới bóng mẹ yêu,tru-tinh
Con Xin Lỗi Mẹ,https://www.nhaccuatui.com/bai-hat/con-xin-loi-me-do-thanh-binh.tmciBVpyKRPH.html,ngày xưa con mộng mơ những ước mơ của con con đâu biết những giọt mồ hôi của mẹ con đã sai mẹ ơi vì con đã không nghĩ suy về những hy sinh mẹ dành cho con giờ con mới biết lòng mẹ lớn như thế nào và khi con biết liệu đã muộn ngày con thơ be mẹ dìu dắt con nên người mẹ yêu ơi con nhớ mãi đường con bước thênh thang gấm hoa von đã đi những chân trời xa và khi bão giông trên bước đường con con mới hiểu rằng con đường hôm nay của con dệt bằng gian lao của mẹ dệt bằng những giọt mồ hôi con xin lỗi mẹ yêu,tru-tinh
Kể Chuyện Về Cha,https://www.nhaccuatui.com/bai-hat/ke-chuyen-ve-cha-dam-vinh-hung.FyhepC2s3aDy.html,kể chuyện về cha là đôi tay đầy vết chai sạn là đôi mắt sâu bóng thời gian qua mau là tiếng nói trầm êm sương khói là dấu chân cha nghiêng nghiêng đường xưa kể chuyện về cha là tấm áo thô mùa mưa thêm bạc là đôi giày mòn theo từng con nắng mái tóc người điểm màu sương trắng ánh tình thương trĩu nặng vai gầy cho con hát mãi bài ca ấy bài ca thiết tha về cha cho con ngày ấu thơ tuyệt vời trên lưng cha say giấc mơ cười cho con hát mãi tình thương ấy tình thương cha đã cho con như suối nguồn đổ ra biển rộng xuôi mãi xuôi mãi chẳng bao giờ cạn khô kể chuyện về cha là năm tháng rồi cứ trôi yên lặng là những nếp nhăn không thể gọi tên là những gió mưa qua tiếng cười cha thân là sau bão giông cha mang về bình yên kể chuyện về cha những bữa cơm đơn lẻ vội vàng là giọt mồ hôi rơi thầm đêm vắng là khi lớn khôn biết tình cha sâu nặng con nghẹn lòng con nghẹn lòng nước mắt chảy xuôi,tru-tinh
Cảm Ơn Cha Yêu,https://www.nhaccuatui.com/bai-hat/cam-on-cha-yeu-dam-vinh-hung.UuGIXdsxLF6e.html,từng tháng năm qua có lẽ con quá vô tình vì những đam mê vì muốn vương lên từng nấc thang phồn hoa con quên rằng cha đã rất âu lo con quên rằng cha đang rất cô đơn là con có lỗi là con đôi lúc vô tâm lật trang ký ức năm tháng ấu thơ người dù cho thân cha mệt nhoài dù cho bao khó nhọc và đắng cay vì cha yêu thương chở che mong sau này con được hạnh phúc giờ đây tóc bạc màu và đôi mắt nhạc nhòa làm tim con xót xa người ơi tình cha bao la tựa như non xa đan tay thiết tha con nguyện cầu trời xanh có thấu hiểu lòng không giấu xin chia sớt tuổi xuân của con để con được cùng cha mãi bên con giẫu mai sau này tóc con phai màu thương cha rất nhiều tâm tư những điều là câu hát viết lên bài ca tình cha bao la dạy con vương xa đưa con đến tương lai nhiệm màu người đã cho con vòng tay ấm áp cho con hết tuổi xuân của cha cảm ơn cha vì mang con đến thế gian cảm ơn cha vì ơn nghĩa sinh thành yêu thương cả đời hy sinh đến ngày con lớn khôn ôi tình cha,tru-tinh
Cha Yêu,https://www.nhaccuatui.com/bai-hat/cha-yeu-dam-vinh-hung.opnzSI43ctTP.html,một chiều lang thang mình tôi bước âm thầm đường về hôm nay đã vắng bóng cha nhớ mãi dáng người cha yêu xưa cha yêu ơi mình con trong mưa giờ này ngồi đây lòng thương nhớ cha đã ngàn xa kỷ niệm thơ ngây ngày xưa quá êm đềm ngọt ngào trong tim năm tháng khó quên đến phút cuối cầm tay cha yêu cha mong bao con phải thương yêu nhau lòng này nguyện ghi lời khuyên của cha suốt cuộc đời cha yêu ơi con nhớ không quên ngày đó khi con thơ khôn lớn bên cha từng ngày giờ còn đâu nữa những ngày thơ ấu cuộc đời ai biết đâu ngày mai cha yêu ơi năm tháng bao la tình cha dang đôi tay ôm ấp con thơ vào lòng người là ánh sáng rọi đường con bước cha ơi mãi không quên tình cha kỷ niệm thơ ngây ngày xưa quá êm đềm ngọt ngào trong tim năm tháng khó quên đến phút cuối cầm tay cha yêu mong bao con phải thương yêu nhau lời người con xin nguyện luôn khắc sâu suốt cuộc đời,tru-tinh
Con Yêu,https://www.nhaccuatui.com/bai-hat/con-yeu-dam-vinh-hung.vCBoJZiDqvqJ.html,dù đã lớn bước đến chốn nơi nào dù cho mây đen bao kín bầu trời con yêu ơi con yêu hãy quay về đây dù đời có quá đắng quá xót xa nhiều tình yêu đam mê khiến hóa điên dại con yêu ơi con yêu hãy quay về đây hãy quay về nhìn lại mình nhìn lại dòng sông và dòng tóc tím sương hãy quay về để một lần được nhìn một lần được nghe lời ngọt ngào mẹ ru thiết tha mẹ làm suối tắm mát những tháng năm dài làm sông trôi đi bao nhiêu muộn phiền làm mây xanh bao quanh cho cuộc đời con mẹ làm nắng ấm áp tỏa suốt con đường cho con thơ tiếng nói ban đầu có tiếng khóc tiếng hát bước chân đầu tiên chốn thiên đường cuộc đời này cuộc đời của con là dòng suối mát trong chốn thiên đường cuộc đời này cuộc đời của con là dòng sông thiết tha mẹ làm suối tắm mát những tháng năm dài làm sông trôi đi bao nhiêu muộn phiền làm mây xanh bao quanh cho cuộc đời con mẹ làm nắng ấm áp tỏa suốt con đường cho con thơ tiếng nói ban đầu có tiếng khóc tiếng hát bước chân đầu tiên chốn thiên đường cuôc đời này cuộc đời của con là dòng suối mát trong chốn thiên đường cuộc đời này cuộc đời của con là dòng sông thiết tha hãy quay về nhìn lại mình nhìn lại dòng sông và dòng tóc tím sương hãy quay về để một lần được nhìn một lần được nghe lời ngọt ngào mẹ ru thiết tha chốn thiên đường cuộc đời này cuộc đời của con là dòng suối mát trong chốn thiên đường cuộc đời này cuộc đời của con là dòng sông thiết tha,tru-tinh
Nghĩ Về Cha,https://www.nhaccuatui.com/bai-hat/nghi-ve-cha-dam-vinh-hung.mPZRcYJlgjez.html,đường phố con về chiều nắng tắt thành phố đang sang mùa đông cha ngồi bên mái hiên một manh áo đơn sơ cùng năm tháng nhìn dáng cha hao gầy một mái tóc giờ đã phai theo thời gian cho đời con lớn khôn chợt hôm nay ngoài hiên mùa đông đến ngày nào đó lúc con thơ gọi tiếng cha cuộc đời ngỡ sẽ trôi theo ngàn gấm hoa rồi bão tố rớt trên vai đời dài bao gian khó mồ hôi cha ướt những lối con qua từng ngày tháng sống gian nan mà thiết tha cuộc đời đã biết tên con vì có cha từng ngày tháng vẫn gian nan đời sờn bao vai áo tình cha lớn lao hơn ngọn núi cao đường phố con về chiều nắng tắt thành phố đang sang mùa đông cha ngồi bên mái hiên một manh áo đơn sơ cùng năm tháng nhìn dáng cha hao gầy một mái tóc giờ đã phai theo thời gian cho đời con lớn khôn chợt hôm nay,tru-tinh
Nước Mắt Muộn Màng,https://www.nhaccuatui.com/bai-hat/nuoc-mat-muon-mang-dam-vinh-hung.3GFlXt6vjU7O.html,khi em mới biết anh lòng đã biết mang tình yêu con tim đã biết đau là khi vỡ tan tình đầu một thời anh đã dối gian em một thời anh say men lạc thú mà tại sao khi yêu nhau không tha thứ cho nhau một lần để giờ đây nước mắt tuôn rơi khi mình chia cách hai phương trời để giờ đây tiếc nuối anh ơi khi tình yêu chết trong đơn côi chỉ còn dĩ vãng đã nhạt nhoà chỉ còn thấp thoáng bóng người xa lắng trong giấc mộng giữa đêm giờ đây em khóc cho mình khóc cho tình đã qua,tru-tinh
Mẹ Tôi,https://www.nhaccuatui.com/bai-hat/me-toi-dam-vinh-hung.KyvsYovLHI9x.html,mẹ ơi con đã già rồi con ngồi nhớ mẹ khóc như trẻ con mẹ ơi con đã già rồi con ngồi ngớ ngẩn nhớ ngôi nhà xưa ngày xưa cha ngồi uống rượu mẹ ngồi đan áo ngoài kia mùa đông cây bàng lá đổ ngày xưa chị hát vu vơ những câu ca cổ cho em nằm mơ ngày xưa mẹ đắp cho con tấm khăn quàng cổ ấm hơi mẹ tôi ngày xưa bên giường cha nằm mẹ ngồi xa vắng nhìn cha thương cha chí lớn không thành biển sóng thét gào một ngày nhớ mẹ sóng trào khơi xa trời gió mây ngàn một ngày khóc mẹ trăng tàn sao rơi mẹ ơi thế giới mênh mông mênh mông không bằng nhà mình tuổi thơ như chiếc gối êm êm cho tuổi già úp mặt trèo lên dãy núi thiên thai ối a mẹ ngồi trông áng mây vàng mẹ ơi hãy dắt con theo ối a để con mãi mãi bên mẹ mẹ ơi thế giới mênh mông mênh mông không bằng nhà mình dù cho phú quý vinh quang vinh quang không bằng có mẹ trèo lên dãy núi thiên thai ối a mẹ tôi về đâu ngàn năm mây trắng bay theo ối a mẹ ơi mẹ về đâu,tru-tinh
Cha,https://www.nhaccuatui.com/bai-hat/cha-dam-vinh-hung.L2YKxv0mVDfp.html,thương con lắm âm thầm cha không nói khẽ ôm chầm khi con đã ngủ say những cay đắng cuộc đời cha nhận lấy những lúc buồn cha nào để con hay tình cha lớn hơn trăm ngàn con sóng lớn hơn cả thiên hà bao la những vất vả không làm cha gục ngã nắng mưa nào cũng chẳng làm sờn vai cha vòng tay ấm cha nhường mẹ ôm con đứng đằng sau dang rộng vòng tay che chở lấy sợ đời con vấp ngã lấp bùn lầy để con trẻ bước qua cha yêu hỡi con thương cha nhiều lắm hãy cho con xin một lần thứ tha thời gian qua con đã vô tâm đã vô tâm làm cha đau cha yêu hỡi con thơ sợ lắm sợ một ngày không còn cha bên con sợ vòng tay cha mãi xa con một đời bởi con chỉ có mình cha thôi tình cha lớn hơn trăm ngàn con sóng lớn hơn cả thiên hà bao la những vất vả không làm cha gục ngã nắng mưa nào cũng chẳng làm sờn vai cha vòng tay ấm cha nhường mẹ ôm con đứng đằng sau dang rộng vòng tay che chở lấy sợ đời con vấp ngã lấp bùn lầy để con trẻ bước qua cha yêu hỡi con thương cha nhiều lắm hãy cho con xin một lần thứ tha thời gian qua con đã vô tâm đã vô tâm làm cha đau cha yêu hỡi con thơ sợ lắm sợ một ngày không còn cha bên con sợ vòng tay cha mãi xa con một đời bởi con chỉ có mình cha thôi cha yêu hỡi con thương cha nhiều lắm hãy cho con xin một lần thứ tha thời gian qua con đã vô tâm đã vô tâm làm cha đau cha yêu hỡi con thơ sợ lắm sợ một ngày không còn cha bên con sợ vòng tay cha mãi xa con một đời bởi con chỉ có mình cha thôi sợ vòng tay cha mãi xa con một đời bởi con chỉ có mình cha thôi,tru-tinh
Lời Cha,https://www.nhaccuatui.com/bai-hat/loi-cha-dam-vinh-hung.EzyTemScfGu8.html,cuộc đời thường xô đẩy người lạc loài về nơi cuối trời hãy dấn bước xa nơi lầy tối dòng đời nào đâu có chờ tình đời nhiều khi hững hờ hãy cố sống sao cho nên người có những lúc con không nghe lời cha khiến nước mắt trôi vơi đi đời cha nếu biết thế con xin theo lời cha hứa cố gắng con xin luôn khắc trong tim cuộc đời từ nay vắng người chỉ còn lại đây những lời hãy cố gắng con ơi nên người sẽ nhớ mãi không quên lời cha sẽ mãi mãi khắc ghi trong tim lời cha sẽ mãi mãi nghe theo lời cha sẽ mãi mãi nghe theo lời cha sẽ mãi mãi khắc ghi trong tim lời cha,tru-tinh
Ánh Mắt Của Cha,https://www.nhaccuatui.com/bai-hat/anh-mat-cua-cha-dam-vinh-hung.cpxbFBYZ9oXH.html,ngày xưa khi con thơ dại thường quẩn quanh bên cha mỗi ngày để hàng đêm sân khấu lên đèn là bao giọt mồ hôi của cha con vẫn đứng khép nép bên cha và lắng nghe những tiếng thở dài đằng sau những vinh quang nào ai biết đến cha nhọc nhằn rồi khi đêm tan ánh đèn cha đến bên ôm con vỗ về nhìn ánh mắt của cha già con thấy tình thương yêu thiết tha một đời cha lo gánh mưu sinh vì tương lai của đứa con mình trong ánh mắt hy vọng mong ngày mai con yêu thành công rồi từng ngày khôn lớn chẳng quên được ánh mắt cha hôm nào trong tim luôn ghi nhớ những hy vọng ngày nào cha đã trao rồi hôm nay vinh quang đã về đây giữa mênh mông lung linh bao ánh đèn hàng đêm con rung lên tiếng ca với bao yêu dấu kính dâng về cha ngày xưa khi con thơ dại thường quấn quanh bên cha mỗi ngày để hàng,tru-tinh
Mẹ,https://www.nhaccuatui.com/bai-hat/me-dam-vinh-hung.YXtFSfc3gnhe.html,mẹ là người đầu tiên người đàn bà mãi mãi không bao giờ phản bội ngay cả khi con ngu dại một đời còn mãi với con lời ru ngày xưa ấy còn mãi với con vòng tay mẹ âu yếm bây giờ mỏi cánh phiêu du con tìm về chốn cũ bây giờ mẹ đã khuất xa chỉ còn gặp trong giấc mơ để từng chiều lại nghe lòng cồn cào thương nhớ con gọi thầm mẹ ơi mẹ ơi,tru-tinh
Lòng Mẹ 2,https://www.nhaccuatui.com/bai-hat/long-me-2-dam-vinh-hung.kEa47AwK0Kl3.html,con đi cách biệt phương trời biết có ngày nào con trở lại đường xưa mẹ già ra đứng ngóng mòn mỏi trông con đến bao giờ lặng nhìn chiều thu lòng nhớ thương ai gió đưa man mác gợi những âu sầu đường xưa nghe lá thu rơi chiều nay ra đứng nơi đây gió lạnh lùng mang nỗi nhớ mẹ già chờ con ngồi đếm lá rơi đếm bao nhiêu lá mà con chưa về ngày xưa con bé ngây thơ mẹ hay âu yếm bên con mẹ bảo mẹ thương con nhiều thu xưa nhìn lá rơi hoài thương con mẹ trông con về chờ mong tin con ngày tháng lòng đầy lo âu sầu nhớ bao lá thu rơi mà con chưa về chiều nay ngồi đây lòng nhớ thương ai có nghe trong mắt lệ thắm tuôn trào ngày xưa con bé ngây thơ mà nay con đã đi xa mẹ già chờ mong con hoài thu xưa nhìn lá rơi hoài thương con,tru-tinh
Lặng Thầm,https://www.nhaccuatui.com/bai-hat/lang-tham-vu-hoang.DoEd4Eir4qDk.html,bao đêm rồi tôi lang thang phố vắng đi ngang nhà cô bé học cùng trường dáng em gầy mong manh như lá cỏ mái tóc huyền óng ả thật dễ thương tôi thẫn thờ như mưa bên hiên vắng cứ đứng chờ như nắng hạ chờ mưa và đêm về ngơ ngẩn thức làm thơ trang giấy trắng hay tình tôi mộng mơ cô bé ơi áo dài bay trong gió chiều tan trường tôi lặng lẽ theo sau lời ban đầu ngại ngần không nói để đêm về thao thức suốt canh thâu cô bé ơi sao mà thương mà nhớ biết bao giờ cô hiểu thấu tình tôi từng đêm buồn một mình tôi xuống phố đứng lặng thầm như một mảnh trăng mơ,tru-tinh
Thà Đừng Yêu Nhau,https://www.nhaccuatui.com/bai-hat/tha-dung-yeu-nhau-vu-hoang.WffG3In6bgFR.html,thà rằng đừng yêu nhau mà niềm tin sống mãi trong lòng thà rằng đừng yêu nhau để rồi tình có như không thà rằng đừng yêu nhau sớm chiều hờn ghen trông ngóng thà rằng đừng yêu nhau có đâu tơi tả đoá hoa hồng thà rằng đừng yêu nha vì một mai chối bỏ cuộc tình thà rằng đừng yêu nhau tiếng đàn lạc lõng chơi vơi thà rằng đừng yêu nhau trách gì người vui duyên mới thà rằng đừng yêu có đâu nước mắt tuôn rơi em cho anh thật nhiều mà nhận chẳng có bao nhiêu anh xa anh một ngày sầu thương tâm tư héo gầy trong cơn mê đọa đầy bằng nghìn nụ hôn nồng cháy trên đôi tay giờ này chỉ còn lại bao đắng cay thà rằng đừng yêu nhau lời thề xưa đã lỡ quên rồi thà rằng đừng yêu nhau tủi hờn trọn kiếp bơ vơ thà rằng đừng yêu nhau chỉ là tình yêu gian dối thà rằng đừng yêu nhau có đâu anh mãi xa tôi,tru-tinh
