title,url,lyric,genre
Giữa Mạc Tư Khoa Nghe Câu Hò Nghệ Tĩnh,https://www.nhaccuatui.com/bai-hat/giua-mac-tu-khoa-nghe-cau-ho-nghe-tinh-thu-hien-nsnd.QY2Qc5L5c7sb.html,giữa mạc tư khoa tôi nghe câu hò nghệ tĩnh ôi câu hò xứ sở nghe thắm đượm tình quê chiều mạc tư khoa rừng dương như trầm lặng mà nghe câu rằng hết giận rồi thương ôi câu hò quê hương anh hát chiều ni răng mà thương mà nhớ tiếng hát anh vút cao mây lẳng lặng cúi đầu điệu hò sông nước xao xuyến tình đất nước gợi nên hình của bác lúc tìm về lê ni ngày xưa mẹ ru em bằng câu hò xứ sở điệu ví quê mình sao mà thương mà nhớ em qua bao miền quê câu hò theo chân bước chiều ni nghe anh hát ơ ơ ơ hơ hơ hơ hơ ơ bồi hồi con tim giọng anh ngân lên rằng yêu nhau cho trọn rằng qua cơn lận đận mới hiểu tận lòng nhau ôi câu hò xôn xao anh hát chiều ni răng mà thương mà nhớ hát nữa đi hỡi anh cho vọng mãi đất trời điệu hò sông nước xao xuyến tình đất nước đậm nghĩa tình sau trước với bạn bè năm châu ngày xưa người ra đi bằng câu hò ví tìm khắp bốn phương trời con đường lên no ấm hôm nay trên đường đi sáng ngời theo chân bác càng âm vang câu hát ơ ơ ơ hơ hơ hơ ơ càng thắm tình nước non,tien-chien
Vết Thương Sỏi Đá,https://www.nhaccuatui.com/bai-hat/vet-thuong-soi-da-elvis-phuong.qBtt4fdfgIMf.html,vết thù nào trên đôi môi dấu lệ nào trong khóe mắt yêu một lần khóc một lần cơn đau tìm về tiếp nối cuộc tình lối xưa bỏ ngõ chợt xanh xao lên tuổi hồng chợt hôn mê lên tình nồng dấu chim bềnh bồng trên cao kỷ niệm rồi như chiêm bao ân tình rồi như sương khói yêu một ngày khóc một ngày đêm hoang vọng buồn tay ôm tủi hờn gót chân mộng du sầu lang thang qua đỉnh trời tình miên man nơi vực trầm có chăng một vùng ăn năn biết yêu là khóc nhưng sao tình vẫn mãi tôn thờ biết yêu là sầu nhưng sao người cứ muốn thương đau biết yêu là chết nhưng sao tình vẫn mãi đong đầy biết yêu là hờn nhưng sao người cứ muốn chua cay có tình nào không mê say có tình nào không nhức nhối yêu một đời khóc một đời cơn mê tuyệt vời thương đau ngọt ngào vết thương sỏi đá rồi mây bay ôm đỉnh sầu rồi hoang vu trên tuổi người xót xa nụ cười rêu phong,tien-chien
Hồ Chí Minh Đẹp Nhất Tên Người,https://www.nhaccuatui.com/bai-hat/ho-chi-minh-dep-nhat-ten-nguoi-anh-bang.dMTW3guqRYh3.html,hò ơ ơ tôi hát ngàn lời ca bao la hơn những cánh đồng mênh mông hơn mặt biển đông êm đềm hơn những dòng sông hò ơ ơ hò ơ hơ ơ tôi hát ngàn lời ca nồng nàn hơn nắng ban mai đẹp tình hơn cánh hoa mai hùng thiêng hơn núi sông dài là một niềm tin hồ chí minh là một niềm tin hồ chí minh hò ơ ơ ơ hò ơ trên cánh đồng miền nam đau thương mây phủ chân trời khi ca lên hồ chí minh nghe lòng phơi phới niềm vui hò ơ ơ hò ơ hơ ơ trên xóm làng miền nam hình người như tiến quân ca giục lòng vươn cánh bay xa vùng lên giải phóng quê nhà là một niềm tin hồ chí minh là một niềm tin hồ chí minh hò ơ ơ ơ ơ hò ơ ơ,tien-chien
Cỏ Úa,https://www.nhaccuatui.com/bai-hat/co-ua-vu-khanh.XXhtUGvIHWeU.html,còn nhớ tên nhau xin gọi trong giấc mộng còn chút thương yêu xin đưa vào dư âm có phải còn yêu vì đôi lần thầm nhớ mình đã thật quên cớ sao lòng vẫn chờ từ lúc em đi trong rượu cay men nồng màu trắng khăn tang quanh căn phòng cô đơn bão tố triền miên ngày em về nhà đó buồn hắt buồn hiu ngõ đêm sầu cô liêu một chiều trên đồi em làm thơ cỏ biếc tương tư vàng úa mộng dệt theo đàn bên người mơ mới biết mình yêu bao giờ hỡi cố nhân ơi chuyện thần tiên xa vời tình đã như vôi mong chi còn chung đôi cứ cúi mặt đi để nghe đời lầm lỡ đừng níu thời gian cho thêm sầu vương mang,tien-chien
Đường Cày Đảm Đang,https://www.nhaccuatui.com/bai-hat/duong-cay-dam-dang-anh-tho.5WsdIhRXJHla.html,từ ngày anh đi việc đồng em giỏi giang ruộng cấy chăng dây cây lúa thẳng hàng đào đắp mương dẫn nước quanh làng tiếng hát ba đảm đang ở làng quê ta cày bừa giờ gái thay trai từng luống cao đồng trũng ruộng ngoài cày khéo tay nổi tiếng thôn đoài thay trai nay gái đua tài ruộng đồng quê ta mương máng dọc ngang nước đủ phân tro nhiều bón chăm sớm chiều bội thu chiêm mùa chắc bông mẩy đều cùng vì quê hương lời bác còn vang giết giặc anh sẵn sàng cứu nước em đảm đang dù bao gian khổ tiếng ca vẫn rộn ràng ngày đầu chưa đường cày đâu thẳng ngay nhưng đến hôm nay trên cánh ruộng này màu xới lên thẳng tắp đường cày lớp đất sâu đều tay trời vừa tinh mơ dọc bờ rộn tiếng trâu đi ta với trâu sương gió quản gì bừa kỹ xong gieo luống cho đều trâu ơi mai lúa khoai nhiều gửi người thân yêu tiếng hát hậu phương thắm đượm hương lúa nồng có công em trồng đảm đang lo tròn nhắn anh yên lòng còn giặc xâm lăng tiền tuyến hậu phương tất cả ta chung lòng gắng sức hôm nay giặc tan anh về đón anh thăm đường cày đường cày đảm đang,tien-chien
Kiếp Nào Có Yêu Nhau,https://www.nhaccuatui.com/bai-hat/kiep-nao-co-yeu-nhau-le-thu.FynKjOyEPWtB.html,đừng nhìn em nữa anh ơi hoa xanh đã phai rồi hương trinh đã tan rồi đừng nhìn em đừng nhìn em nữa anh ơi đôi mi đã buông xuôi môi răn đã quên cười hẳn người thôi đã quên ta trăng thu gẫy đôi bờ chim bay xứ xa mờ gặp người chăng gặp người chăng nhắn cho ta hoa xanh đã bơ vơ đêm sâu gối ơ thờ thì xin tìm đến mai sau hoa xanh khi chưa nở tình xanh khi chưa lo sợ bao giờ có yêu nhau thì xin gạt hết thương đau anh đâu anh đâu rồi anh đâu anh đâu rồi đừng nhìn nhau nữa anh ơi xa nhau đã xa rồi quên nhau đã quên rồi còn nhìn chi còn nhìn chi nữa anh ơi nước mắt đã buông rơi theo tiếng hát qua đời đừng nhìn nhau nữa anh ơi,tien-chien
Thu Quyến Rũ,https://www.nhaccuatui.com/bai-hat/thu-quyen-ru-thien-ton.6tKu7AKnyr6c.html,anh mong chờ mùa thu trời đất kia ngả màu xanh lơ đàn bướm kia đùa vui trên muôn hoa bên những bông hồng đẹp xinh anh mong chờ mùa thu dìu thế nhân dần vào chốn thiên thai và cánh chim ngập ngừng không muốn bay mùa thu quyến rũ anh rồi mây bay về đây cuối trời mưa rơi làm rụng lá vàng duyên ta từ đây lỡ làng còn đâu những chiều dệt cung đàn yêu thu nay vì đâu tiếc nhiều thu nay vì đâu nhớ nhiều đêm đêm nhìn cây trút lá lòng thấy rộn ràng ngỡ bóng ai về anh mong chờ mùa thu tà áo xanh nào về với giấc mơ màu áo xanh là mầu anh trót yêu người mơ không đến bao giờ,tien-chien
Khát Vọng Tuổi Trẻ,https://www.nhaccuatui.com/bai-hat/khat-vong-tuoi-tre-va.ya1qdesZ7U4h.html,đường dài tương lai quê hương đang gọi mời tuổi trẻ hôm nay chung tay xây ngày mới dù lên rừng hay xuống biển vượt bão giông vượt gian khổ tuổi trẻ kề vai vững vàng chân bước bạn ơi đừng hỏi tổ quốc đã làm gì cho ta mà cần hỏi ta đã làm gì cho tổ quốc hôm nay đừng hỏi tổ quốc đã làm gì cho ta mà cần hỏi ta đã làm gì cho tổ quốc hôm nay,tien-chien
Làng Tôi,https://www.nhaccuatui.com/bai-hat/lang-toi-my-tam.Q4vKNS0Kh6.html,làng tôi có cây đa cao ngất từng xanh có sông sâu lờ lững vờn quanh êm xuôi về nam làng tôi bao mái tranh san sát kề nhau bóng tre ru bên mấy hàng cau đồng quê mơ màng nhưng than ôi có một chiều thu lá thu rơi có một chiều thu lá thu rơi ôm súng chiều quê tôi hát mơ bóng ngày về mơ trong bóng ngày về quê tôi chìm chân trời mờ sương quê tôi là bao nguồn yêu thương quê tôi là bao nhớ nhung se buồn là bao vấn vương tâm hồn người bốn phương,tien-chien
Bến Xuân,https://www.nhaccuatui.com/bai-hat/ben-xuan-tran-thai-hoa-ft-khanh-ly.27KTjMhzqV.html,nhà tôi bên chiếc cầu soi nước em đến tôi một lần bao lũ chim rừng hợp đàn trên khắp bến xuân từng đôi rung cánh trắng ríu rít ca u ú ù u ú cành đào hoen nắng chan hoà chim ca thương mến chim ngân xa u ú ù u ú hồn mùa ngây ngất trầm vương dìu nhau theo dốc mới nơi ven đồi còn thấy chim ghen lời âu yếm tới đây chân bước cùng ngập ngừng mắt em như dáng thuyền soi nước tà áo em rung theo gió nhẹ thẹn thùng ngoài bến xuân sương mênh mông che lấp kín non xanh ôi cánh buồm nâu còn trên lớp sóng xuân ai tha hương nghe ríu rít oanh ca cánh nhạn vào mây thiết tha lưu luyến tình vừa qua nhà tôi sao vẫn còn ngơ ngác em vắng tôi một chiều bến nước tiêu điều còn hằn in nét đáng yêu từng đôi chim trong nắng khẽ ru u ú ù u ú lệ mùa rơi lá chan hoà chim reo thương nhớ chim ngân xa u ú ù u ú hồn mùa ngây ngất về đẩu người đi theo mưa gió xa muôn trùng lần bước phiêu du về bến cũ tới đây mây núi đồi chập chùng liễu dương tơ tóc vàng trong nắng gột áo phong sương du khách còn ngại ngùng nhìn bến xuân,tien-chien
Sơn Nữ Ca,https://www.nhaccuatui.com/bai-hat/son-nu-ca-anh-tuyet.wqDG2KIoq1Yg.html,một đêm trong rừng vắng ánh trăng chênh chếch đầu ghềnh thấp thoáng bóng cô sơn nữ miệng cười xinh xinh một đêm trong rừng núi có anh lữ khách nhìn trời xa xa ngắm trăng say đắm một mình bâng khuâng một đêm trong rừng vắng có cô sơn nữ miệng cười khúc khích ngắm anh lữ khách rồi lòng bâng khuâng một đêm trong rừng núi có anh lữ khách nhìn trời xa xa biết đâu sơn nữ nhìn mình đăm đăm sơn nữ ơi đời ta như cánh chim chiều phiêu bạc thời gian vun vút trời mây sơn nữ ơi đừng làm thắc mắc cho lòng khô cạn từ nay nước mắt đầy vơi sơn nữ ơi thời gian lôi cuốn bao lần bên rừng đầy hương bát ngát trời thu sơn nữ ơi đành lòng sống với bên rừng thơ mộng cùng hoa với lá ngàn hương hãy nhìn trăng lên rồi lu mờ dần hãy nhìn mây bay thiết tha về ngàn chờ đợi tay người sơn nữ khi nhìn chim bay bay đi tìm đàn khi nhìn gió cuốn lá thu rời cành cuộn bay lên người sơn nữ sơn nữ ơi làm chi cho đớn đau lòng trong một thời gian rồi thương rồi nhớ sơn nữ ơi hoàng hôn xuống dần đợi chờ ai đây,tien-chien
Dừng Bước Giang Hồ,https://www.nhaccuatui.com/bai-hat/dung-buoc-giang-ho-tran-thai-hoa.5akkWGgEt3EK.html,chiều nay sương gió lữ khách dừng bên quán xưa mơ màng nghe tiếng chuông chiều vương về bên quán tiêu điều vầng trăng hoen úa như lá vàng rơi cuối thu lững lờ soi mấy hàng cây u sầu đang ngắm trời mây ngày nào xa khi dấn bước trong phong sương từng bầy én tung bay muôn ngàn hướng dừng đây nơi cũ nghe tiếng diều trong gió thu vương hòa nên khúc nhạc thư tâm hồn ta lắng nguồn mơ tới đây nơi xưa gió êm êm đưa áng mây trôi tới xa xôi khuất nơi sau đồi quán tranh xiêu xiêu chốn đây cô liêu nhắc cho ta biết bao nhiêu dáng xưa yêu kiều tiếng ca xa xa lắng trong bao la với tiếng ru khẽ rung lên trong chiều gió đã bao năm qua sống nơi phương xa về phương cũ đành dừng bước chân giang hồ,tien-chien
Ru Con Bắc Bộ,https://www.nhaccuatui.com/bai-hat/ru-con-bac-bo-thu-hien-nsnd.pjbaLAqriV.html,đồng đăng có phố kỳ lừa có nàng tô thị có chùa tam thanh ai lên xứ lạng cùng anh tiếc công bác mẹ sinh thành ra em tay cầm bầu rượu lấm lem mải vui quên hết lời em dặn dò gánh vàng đi đổ sông thương đêm ngày mơ tưởng đi mò sông thương chú cuội ngồi gốc cây đa để trâu ăn lúa gọi cha ời ời chà thời cắt cỏ trên giời mẹ thời phóng ngựa đi mời quan viên muốn sang thì bắc cầu kiều muốn con hay chữ mẹ yêu lấy thầy bồng bồng chõng chồng đi chơi đi đên chỗ lội đánh rơi mất chồng ai thương cho tôi mượn cái gầu xòng để tôi tát nước cho chồng tôi lên cái cò mà đi ăn đêm đầu phải cành mềm lộn cổ xuống ao ông thườn ông vớt tôi vào ông có lòng nào ông lại xáo măng có xáo thì xáo nước trong đừng xào nước đục đau lòng cò con,tien-chien
Vàm Cỏ Đông,https://www.nhaccuatui.com/bai-hat/vam-co-dong-trong-tan.Zh1UUYlXegEQ.html,ở tận sông hồng em có biết quê hương anh cũng có dòng sông anh mãi gọi với lòng tha thiết vàm cỏ đông ơi vàm cỏ đông ơ ơi vàm cỏ đông ơi hỡi dòng sông nước xanh biêng biếc chẳng đổi thay dòng đuổi pháp đi rồi nay đuổi mĩ xâm lăng giặc đi đời giặc sông càng xanh trong vàm cỏ đông đây vàm cỏ đông đây ta quyết giữ từng mái xuồng tấm lưới cây từng con người làm nên lịch sử và dòng sông trong mát quanh năm ở tận sông hồng em có biết quê hương anh cũng có dòng sông anh mãi gọi với lòng tha thiết vàm cỏ đông ơi vàm cỏ đông vàm cỏ đông ơi và cỏ đông ơ ơi vàm cỏ đông ơi hỡi dòng sông có anh du kích dũng cảm kiên cường lẫn ánh trăng mờ băng lửa đạn qua sông diệt tan tàu giặc giữ gìn quê hương diệt tan tàu giặc giữ gìn quê hương vàm cỏ đông đây vàm cỏ đông đây ta quyết giữ từng mái nhà nép dưới rặng dừa từng thửa ruộng ngời đen màu mỡ từng mối tình hò hẹn sớm trưa ở tận sông hồng em có biết quê hương anh cũng có dòng sông vàm cỏ đông ơi vàm cỏ đông vàm cỏ đông ơi vàm cỏ đông,tien-chien
Hương Xưa,https://www.nhaccuatui.com/bai-hat/huong-xua-si-phu.wnv24ykNWD.html,người ơi môt chiều nắng tơ vàng hiền hòa hồn có mơ xa ngươi ơi đường xa lắm con đường về làng dìu mấy thuyền đò còn đó tiếng tre êm ru còn đó bóng đa hẹn hò còn đó những đêm sao mờ hồn ta mênh mông nghe sáo vi vu người ơi còn nhớ mãi trưa nào thời nào vàng bướm bên ao người ơi còn nghe mãi tiếng ru êm êm buồn trong ca dao còn đó tiếng khung quay tơ còn đó con diều vật vờ còn đó nói bao nhiêu lời thương yêu đến kiếp nào cho vừa ôi những đêm dài hồn vẫn mơ hoài một kiếp xa xôi buồn sớm đưa chân cuộc đời lời đường thi nghe vẫn rền trong sương mưa dù có bao giờ lắng men đợi chờ tình nhị hồ vẫn yêu âm xưa cung nguyệt cầm vẫn thương cô tô nên hồn tôi vẫn nghe trong mơ tiếng đàn đợi chờ mơ hồ vẫn thương muôn đời nàng quỳnh như thuở đó ôi những đêm dài hồn vẫn mơ hoài một giấc ai mơ dù đã quên lời hẹn hò thời hoàng kim xa quá chìm trong phôi pha chờ đến bao giờ tái sinh cho người đời lập từ những đêm hoang sơ thanh bình như bóng trưa đơn sơ nay đời tan biến trong hư vô chết đầy từng mồ oán thù máu xương tơi bời nhiều mùa thu người ơi chiều nào có nắng vàng hiền hòa sưởi ấm nơi nơi người ơi chiều nào có thu về cho tôi nhặt lá thu rơi tình có ghi lên đôi môi sầu có phai nhòa cuộc đời người vẫn thương yêu loài người và yên vui cuộc sống vui đời êm như tiếng hát của lứa đôi đời êm như tiếng hát của lứa đôi,tien-chien
