title,url,lyric,genre
Bài Ca Xây Dựng,https://www.nhaccuatui.com/bai-hat/bai-ca-xay-dung-trong-tan.GxAX97HyiI7g.html,bạn đời ơi bạn có nghe hay niềm vui của những người dọn đến ngôi nhà mới mà chúng tôi vừa xây xong và em thân yêu ơi ngày mai chúng ta lại lên đường đến những chân trời mới niềm vui của đôi ta về ngôi nhà thầm mong ước đã chan hoà trong niềm vui chung như nước sông ra biển lớn bạn đời ơi hãy tin hãy yêu và hát cùng chúng tôi những người thợ xây tin yêu cuộc đời mới trong khói bom dưới ánh trăng suốt bốn mùa tôi vẫn xây tiếng hát vui cho chúng tôi tiếng hát vui cho các bạn cho ngày nay cho ngày mai cho muôn đời sau cho ngày nay cho ngày mai cho muôn đời sau,cach-mang
Cô Gái Vót Chông,https://www.nhaccuatui.com/bai-hat/co-gai-vot-chong-anh-tho.R9u6Ep8sYwpa.html,như bao cô gái ở trên non cô gái sông ba đầu búi tóc thon tay vót chông miệng hát không nghỉ như bao cô gái ở trên non như bao cô gái ở tây nguyên ai nhanh tay vót bằng tay em chim hót không hay bằng tiếng hát em mỗi mũi chông nhọn hoắc căm thù xiên thây quân cướp nào vô đây còn giặc mỹ cọp beo khi còn giặc mỹ cọp beo em chưa ngừng tay vót chông rào buông rẫy nhưng mai đây giặc chạy rồi tre rừng ta làm nhà làm chòi cao ê chân ta đi chưa nghỉ trời chưa xanh em còn vót chông nhiều làm cạm bẫy ê quân xâm lăng gian ác bay muốn vào mũi chông sẵn sàng đây chờ bọn bay diệt bọn bay,cach-mang
Đêm Trường Sơn Nhớ Bác,https://www.nhaccuatui.com/bai-hat/dem-truong-son-nho-bac-quang-ly-nsut.dxjaCZIBzlxy.html,bài hát đêm trường sơn nhớ bác quang lý nsưt đêm trường sơn chúng cháu nhìn trăng nhìn cây cảnh về khuya như vẽ bâng khuâng chúng cháu nghĩ bác như đã đến nơi này ơi đêm trường sơn nghe tiếng suối trong như tiếng hát xa mà ngỡ như từ pác bó suối về đây ngân nga âm vang trường sơn âm vang trường sơn đêm trường sơn vẫn thấy mùa trăng ngày xưa tỏa ngàn hương thương nhớ bâng khuâng chúng cháu thấy bác như đang đứng nơi này đường trường sơn mang bóng hình của bác đường trường sơn chúng cháu dồn chân bước con đường của bác mới i đi qua,cach-mang
Chiếc Gậy Trường Sơn,https://www.nhaccuatui.com/bai-hat/chiec-gay-truong-son-va.p6y7oYi4x9Uo.html,1 thanh niên quê tôi làm chiếc gậy hành quân đặt cho tên gọi là chiếc gậy trường sơn luyện cho đôi chân vượt đường xa không mỏi luyện cho tinh thần là chỉ tiến không lui gậy trong tay mồ hôi đã bóng màu gỗ quê hương mang cả mối tình dân như nhắn nhủ những ai lên đường mà lời hứa với bao người thân trường sơn ơi nơi núi mờ xa mà ta chưa qua có suối reo có gió ngàn cây có dốc cao vực sâu mất lối mây trắng quyện dưới chân bước bồi hồi có nắng lửa đốt thiêu vách núi ơ ơ trường sơn ơi ta đến bên người với gậy quê hương trường sơn ơi ta đã lên đường khi lửa tiền phương đang nhắc ta gấp bước đường xa khi thù giặc cướp nước cháy bỏng trong lòng ta 2 thanh niên quê tôi luyện sức thật dẻo dai hành quân đêm ngày cùng súng đạn nặng vai người thân yêu trao gậy trường sơn khi lên đường cùng sôi trong lòng bao truyền thống quê hương đạn bom quân thù đang vấy máu gương sáng trung kiên bao liệt sỹ còn đây như nhắn nhủ những ai lên đường mà lời hứa sắt son đừng phai trường sơn ơi cho dẫu hiễm nguy bền tâm vững chí trong bước đi nghe tiếng đồng quê nghe gió reo bờ tre gốc lúa nghe tiếng người mến thương vẫn dặn dò giữ vững truyền thống của đất nước ơ ơ trường sơn ơi ta đã lên đường với gậy quê hương trường sơn ơi chan chứa bao tình cho gậy mòn dốc núi vẫn luôn giữ tấm lòng son sức trẻ đi cứu nước vững vàng hơn dãy trường sơn,cach-mang
Tiếng Đàn Ta Lư,https://www.nhaccuatui.com/bai-hat/tieng-dan-ta-lu-le-ngoc-thuy.EH8LAhJrWaSW.html,đi chiến trường gùi trên vai nặng trĩu đàn ta lư em hát tiếng ca vang cùng núi rừng mừng thắng trận quê em từ trên đỉnh núi cao chót vót thánh thót nhịp nhàng vang lời em ca theo nhịp bước quân đi trong tiếng đàn ta lư tính tính tính tính tơ rính tính tính tính tang tang tình con chim chơ rao xinh hót trên cành vui mừng công anh bộ đội giải phóng quân ơi anh thắng trận miền tây khe sanh đồn tà ơn hôm nào bốc cháy đồi đồng chi xác mỹ chất đầy kia trông 1 2 3 4 5 6 chục tên lính thuỷ đánh bộ mỹ kia nó bỏ xác trên rừng bộ đội giải phóng ơi các anh đánh hay hu hu đàn em reo ca ơi đàn ta lư rừng núi quê ta tưng bừng reo ca tiếng trống trận từ gio an vọng tới rừng núi ta ơi hãy hát vui chung cùng bản làng mừng thắng trận gio an từ trên đỉnh núi cao chót vót thánh thót nhịp nhàng vang lời em ca vọng về đất gio an vang tiếng đàn ta lư tính tính tính tính tơ rính tính tính tính tang tang tình ơi anh pháo binh pháo ta bắn đạn nở như hoa đồn quân giặc bốc cao cao trong tiếng đàn ta lư em reo hoà cùng anh tiếng kèn chiến thắng từ trị thiên khói lửa anh hùng kia trông 1 2 3 4 5 sáu ngàn tên lính thuỷ đánh bộ mỹ kia nó bị bắt trên rừng bộ đội giải phóng ơi các anh đánh hay hu hu đàn em reo ca ơi đàn ta lư rừng núi quê ta tưng bừng reo ca,cach-mang
Sợi Nhớ Sợi Thương,https://www.nhaccuatui.com/bai-hat/soi-nho-soi-thuong-thu-hien-nsnd.Bufghn2KfjOD.html,trường sơn ðông trường sơn tây bên nắng đốt bên mưa quây em dang tay em xòe tay chẳng thể nào mà xua tan mây mà chẳng thể nào mà che anh được chứ rút sợi thương nay anh chắp mái lợp rút sợi nhớ mây đan vòm xanh nghiêng sườn đông mà che mưa anh nghiêng sườn tây xõa bóng mát rợp trời thương ấy mấy màu xanh suốt mà em nghiêng hết ấy mấy về phương anh mà em nghiêng hết ấy mấy về phương anh,cach-mang
Bác Đang Cùng Chúng Cháu Hành Quân,https://www.nhaccuatui.com/bai-hat/bac-dang-cung-chung-chau-hanh-quan-va.mwTo3EUTHCGz.html,đêm nay trên đường hành quân ra mặt trận trùng trùng đoàn quân tiến bước theo con đường của bác nở ngàn hoa chiến công ta dâng lên người dâng lên tới đảng cả niềm tin chiếu sáng ngời cờ sao quyết thắng lấp lánh soi sáng đường cháu đi đi ta đi giải phóng miền nam khi quê hương nhà vẫn còn bóng quân xâm lược thì ta còn chiến đấu quét sạch nó đi lời bác thúc giục chúng ta chiến đấu cho quê nhà nam bắc hòa lời ca năm xưa bác cùng đoàn con đi chiến dịch núi rừng vẫn nhớ suối vẫn in bóng hình của bác cả đoàn quân tiến theo người như thác đổ điện biên năm nào vọng lời bác giữa chiến hào toàn quân hôm nay vẫn phất cao cờ đỏ bác trao đi ta đi giải phóng miền nam khi quê hương nhà vẫn còn bóng quân xâm lược thì ta còn chiến đấu quét sạch nó đi lời bác thúc giục chúng ta bác kính yêu đang cùng chúng cháu hành quân hôm nay bác gọi cả non sông đáp lời giương lê xốc tới quyết tiến lên ta giành chiến thắng đường hành quân dốc núi cao bao vực thẳm gian nan nào bằng lòng hờn căm cao ngút trời miền nam ta ơi hãy phất cao cờ đỏ thắm tươi ta xông lên giải phóng thành đô phá hết bót đồn quét sạch hết quân xâm lược vì độc lập tự do quyết giành ấm no giành lấy những mùa xuân bác kính yêu đang cùng chúng cháu hành quân,cach-mang
Nam Quốc Sơn Hà,https://www.nhaccuatui.com/bai-hat/nam-quoc-son-ha-thanh-su.VzKg3zBJ0mkH.html,bấp bùng lừa thiêng tiếp bước ra xà trường hận thù sục sôi lũ giậc tống cướp nước lửa khói ngút trời làm sóng điêu tàn đất nước nam vùng lên quyết giành lại nước non nam quốc sơn hà nam đế cư tiệt nhiên định phận tại thiên thư từng lớp đi chinh chiến xá chi da ngựa bóng thay dưới ngọc cờ lý tường quân lũ giặc tham tàn không chốn dung thân dưới ngọc cờ lý tường quân giang sơn gấm vóc vang khúc khai hoàn nam quốc sơn hà nam đế cứ tiệt nhiên định phận tại thiên thư như hà nghịch lỗ lai xâm phạm như đặng thành khang hũ bại hư,cach-mang
Tôi Nghe Tổ Quốc Gọi Tên Mình,https://www.nhaccuatui.com/bai-hat/toi-nghe-to-quoc-goi-ten-minh-cao-thai-son.E2smC52ajFf4.html,bằng tiếng sóng trường sa hoàng sa dội vào ghềnh đá tiếng tổ quốc vọng về từ biển cả nơi bão tố dập dồn chăng lưới bủa vây khi biển đông kẻ lạ rình rập chúng đạp lên dáng hình đất nước một dải nước cắt rời vạn tấc đất đớn đau sóng chẳng còn bình yên dẫn lối những con tàu sóng quặng đỏ máu những người đã mất sóng cuồn cuộn từ nam chí bắc triệu triệu mỗi người thao thức tiếng việt nam thắp ngọn đuốc hòa bình bao người đã ngã máu nhuộm mặn lớp lớp sóng biển đông tổ quốc tôi chưa bao giờ ngơi nghĩ ngọn đuốc hòa bình rực lửa trên tay tổ quốc linh thiêng triệu triệu người che chở để giấc ngũ trẻ thơ bình yên trong bão tố tôi lắng nghe tổ quốc gọi tên mình,cach-mang
Hát Mãi Khúc Quân Hành,https://www.nhaccuatui.com/bai-hat/hat-mai-khuc-quan-hanh-va.iVZXsjkesqq9.html,đời mình là một khúc quân hành đời mình là bài ca chiến sỹ ta ca vang triền miên qua tháng ngày lượn ba trên núi rừng biên cương đến nơi đảo xa mãi mãi lòng chúng ta ca bài ca người lính mãi mãi lòng chúng ta vẫn hát khúc quân hành ca dù rằng đời ta thích hoa hồng kẻ thù buộc ta ôm cây súng ta yêu sao làng quê non nước mình tình quê hương vút thành thanh âm khúc quân hành ca mãi mãi lòng chúng ta ca bài ca người lính mãi mãi lòng chúng ta vẫn hát khúc quân hành ca,cach-mang
Tuổi Trẻ Hướng Về Trường Sa,https://www.nhaccuatui.com/bai-hat/tuoi-tre-huong-ve-truong-sa-top-ca.ohYxGEhIFeR3.html,lời gọi đảo xa thúc giục bước ta lên đường hành trang bên mình là tình yêu đất nước hãy thắp sáng lên ngọn lửa ý chí trung kiên biển đảo thiêng liêng chưa phút giây bình yên lời gọi của bác chúng con khắc ghi trong lòng bờ biển ta dài ta phải biết gìn giữ lấy hướng về trường sa tuổi trẻ ơi hãy tiên phong tiếp bước cha ông làm cho đất nước mạnh giàu triệu trái tim cùng chung một tấm lòng vì trường sa ta góp sức dựng xây cho nơi đây sẽ ngày càng thêm mới mỗi cuộc đời ấm nghĩa tình hậu phương trường sa ơi nơi tuyến đầu tổ quốc vẫn hiên ngang trước phong ba sóng ngầm tình quân dân luôn một lòng son sắt giữ yên bình biển trời của quê hương giữ nguyên vẹn dáng hình việt nam,cach-mang
